,Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d,dt
596,56.0,HTHuobi Token,HT,"$734,537,513.78",$4.7897,"153,357,694 HT *","$22,858,773.86",-1.01%,-3.96%,8.00%,20220828
597,648.0,XNOXeno Token,XNO,"$16,242,797.08",$0.04364,"372,210,897 XNO *","$10,854,557.53",-0.69%,-1.76%,6.10%,20220828
598,240.0,MVLMVL,MVL,"$126,625,370.61",$0.005848,"21,652,958,863 MVL *","$10,236,242.73",-1.38%,0.53%,4.45%,20220828
599,354.0,MFTHifi Finance,MFT,"$54,678,458.03",$0.005468,"10,000,000,000 MFT *","$16,209,856.95",-0.93%,3.74%,3.92%,20220828
600,361.0,SANTOSSantos FC Fan Token,SANTOS,"$58,069,896.91",$12.76,"4,550,000 SANTOS *","$200,411,321.69",1.89%,17.67%,114.84%,20220821
601,415.0,MEVMEVerse,MEV,"$44,107,570.78",$0.02666,"1,654,645,034 MEV","$16,814,874.34",0.30%,7.54%,81.21%,20220821
602,278.0,STGStargate Finance,STG,"$85,512,215.13",$0.6416,"133,272,369 STG *","$74,600,197.22",2.22%,-10.07%,80.28%,20220821
603,406.0,PORTOFC Porto Fan Token,PORTO,"$46,289,840.52",$5.9346,"7,800,000 PORTO *","$75,967,078.30",2.91%,4.77%,60.46%,20220821
604,127.0,ABBCABBC Coin,ABBC,"$238,840,830.66",$0.2373,"1,006,542,533 ABBC *","$29,896,620.66",0.96%,0.80%,57.59%,20220821
605,423.0,LAZIOS.S. Lazio Fan Token,LAZIO,"$42,606,212.93",$4.9542,"8,600,000 LAZIO *","$48,349,654.58",2.45%,13.87%,40.85%,20220821
606,234.0,SSVssv.network,SSV,"$149,582,100.81",$14.96,"10,000,000 SSV","$38,745,864.84",1.40%,57.77%,36.80%,20220821
607,536.0,ZBCZebec Protocol,ZBC,"$26,728,091.57",$0.0365,"732,333,103 ZBC *","$29,537,269.63",0.89%,19.14%,36.14%,20220821
608,433.0,WNXMWrapped NXM,WNXM,"$41,131,846.82",$24.53,"1,676,964 WNXM *","$92,189,778.78",0.19%,46.09%,33.42%,20220821
609,271.0,TRIBETribe,TRIBE,"$89,322,058.77",$0.197,"453,448,622 TRIBE *","$55,592,976.57",-1.31%,18.33%,30.38%,20220821
610,661.0,SOCAll Sports,SOC,"$15,339,130.34",$0.01023,"1,500,000,000 SOC *","$12,493,208.34",14.07%,46.50%,29.96%,20220821
611,746.0,ASRAS Roma Fan Token,ASR,"$11,136,029.95",$5.1464,"2,163,854 ASR *","$18,483,856.37",2.83%,1.63%,26.00%,20220821
612,37.0,EOSEOS,EOS,"$1,565,285,568.94",$1.5689,"997,724,807 EOS *","$705,918,726.65",2.37%,11.36%,20.00%,20220821
613,428.0,ALPINEAlpine F1 Team Fan Token,ALPINE,"$41,919,978.40",$3.6901,"11,360,000 ALPINE *","$40,948,199.37",0.52%,5.75%,16.07%,20220821
614,301.0,TRBTellor,TRB,"$75,603,181.29",$44.38,"1,703,442 TRB","$31,890,488.19",-0.38%,6.89%,12.33%,20220821
615,172.0,XYOXYO,XYO,"$123,059,702.85",$0.00958,"12,844,821,266 XYO *","$11,045,484.61",-2.92%,32.22%,10.56%,20220821
616,106.0,KNCKyber Network Crystal v2,KNC,"$319,305,345.75",$1.7958,"177,809,350 KNC *","$56,023,549.81",0.21%,0.52%,8.88%,20220821
617,282.0,NKNNKN,NKN,"$84,114,672.27",$0.1202,"700,000,000 NKN","$41,489,574.37",-0.13%,-14.47%,7.04%,20220821
618,161.0,SPELLSpell Token,SPELL,"$148,835,252.61",$0.00152,"97,938,248,939 SPELL *","$27,462,275.51",-0.25%,0.38%,6.23%,20220821
619,206.0,XCNChain,XCN,"$1,954,050,218.85",$0.091,"21,472,783,889 XCN","$31,237,634.01",-0.39%,-0.97%,5.93%,20220821
620,165.0,ABBCABBC Coin,ABBC,"$151,309,430.53",$0.1506,"1,004,885,298 ABBC *","$35,826,264.03",-1.11%,6.41%,203.09%,20220814
621,60.0,CELCelsius,CEL,"$911,424,083.86",$3.8157,"238,863,520 CEL *","$31,317,096.25",2.22%,-1.24%,163.74%,20220814
622,240.0,UFOUFO Gaming,UFO,"$148,732,920.41",$0.00000577,"25,757,575,757,576 UFO *","$26,711,849.34",4.44%,22.14%,117.33%,20220814
623,640.0,ZBCZebec Protocol,ZBC,"$19,632,458.93",$0.02681,"732,333,103 ZBC *","$19,836,443.62",-0.90%,25.90%,70.06%,20220814
624,129.0,FLUXFlux,FLUX,"$270,378,462.91",$1.0515,"257,142,706 FLUX","$56,507,516.02",0.78%,-2.80%,69.39%,20220814
625,94.0,ANKRAnkr,ANKR,"$463,626,417.32",$0.04798,"9,662,899,378 ANKR *","$290,973,261.53",0.54%,6.27%,45.13%,20220814
626,12.0,SHIBShiba Inu,SHIB,"$9,285,829,503.26",$0.00001691,"549,063,278,876,302 SHIB *","$3,873,103,860.49",-0.42%,33.89%,40.53%,20220814
627,197.0,RLCiExec RLC,RLC,"$117,164,747.78",$1.4465,"80,999,785 RLC *","$14,768,333.97",3.76%,2.00%,38.04%,20220814
628,445.0,APMapM Coin,APM,"$43,353,286.66",$0.1198,"361,875,000 APM *","$29,656,500.20",0.13%,9.59%,36.71%,20220814
629,79.0,NEXONexo,NEXO,"$564,103,237.25",$1.0073,"560,000,011 NEXO *","$29,962,134.89",0.04%,-1.42%,34.30%,20220814
630,201.0,HEXHEX,HEX,"$11,767,731,785.12",$0.06786,"173,411,074,413 HEX","$29,062,830.84",3.05%,1.58%,32.53%,20220814
631,406.0,UNFIUnifi Protocol DAO,UNFI,"$51,394,962.83",$11.38,"4,515,405 UNFI *","$39,884,297.76",-1.07%,-6.59%,27.32%,20220814
632,373.0,MFTHifi Finance,MFT,"$60,229,686.62",$0.006023,"10,000,000,000 MFT *","$25,556,658.14",0.22%,-0.55%,27.14%,20220814
633,570.0,SANTOSSantos FC Fan Token,SANTOS,"$27,029,634.00",$5.9406,"4,550,000 SANTOS *","$65,463,515.57",5.71%,23.18%,26.80%,20220814
634,106.0,ONEHarmony,ONE,"$378,825,464.06",$0.03049,"12,425,662,711 ONE *","$58,719,963.52",-1.19%,-3.84%,25.56%,20220814
635,679.0,XNOXeno Token,XNO,"$16,414,324.77",$0.0441,"372,210,897 XNO *","$10,302,239.81",0.01%,-0.99%,24.79%,20220814
636,64.0,HTHuobi Token,HT,"$828,637,182.02",$5.3835,"153,920,626 HT *","$23,645,963.91",0.32%,1.44%,23.02%,20220814
637,231.0,BabyDogeBaby Doge Coin,BabyDoge,"$195,766,881.06",--,"115,113,333,036,839,000 BabyDoge *","$10,133,586.65",-0.27%,3.38%,22.46%,20220814
638,355.0,TRBTellor,TRB,"$67,305,070.67",$39.51,"1,703,442 TRB","$43,308,857.35",1.03%,-0.32%,21.69%,20220814
639,149.0,CELRCeler Network,CELR,"$192,609,269.38",$0.02718,"7,085,488,367 CELR *","$28,129,984.96",0.33%,5.91%,21.12%,20220814
640,519.0,APMapM Coin,APM,"$31,711,769.24",$0.08763,"361,875,000 APM *","$61,927,497.24",-3.23%,-2.33%,431.19%,20220807
641,621.0,ABTArcblock,ABT,"$22,004,881.55",$0.2233,"98,554,305 ABT *","$84,115,703.42",-7.23%,85.71%,134.47%,20220807
642,413.0,ASMAssemble Protocol,ASM,"$47,500,783.24",$0.04063,"1,169,204,761 ASM","$26,045,470.89",7.64%,74.52%,89.35%,20220807
643,760.0,TRVTrustVerse,TRV,"$11,181,782.23",$0.0154,"726,025,258 TRV","$36,927,797.35",-6.24%,43.94%,88.12%,20220807
644,77.0,DCRDecred,DCR,"$563,486,838.25",$39.55,"14,247,205 DCR","$14,399,094.82",-1.08%,-2.95%,44.15%,20220807
645,658.0,ASTAirSwap,AST,"$18,100,716.69",$0.1207,"150,000,000 AST *","$13,757,580.15",2.90%,32.00%,36.53%,20220807
646,29.0,FLOWFlow,FLOW,"$2,718,394,719.85",$2.6234,"1,036,200,000 FLOW *","$187,877,440.11",0.12%,1.97%,36.19%,20220807
647,229.0,METISMetisDAO,METIS,"$195,320,503.76",$44.57,"4,382,503 METIS *","$13,187,784.84",-2.25%,7.41%,30.02%,20220807
648,625.0,AUCTIONBounce Finance Governance Token,AUCTION,"$20,880,548.37",$10.02,"2,083,956 AUCTION *","$13,699,653.29",-3.34%,-5.36%,28.17%,20220807
649,80.0,ROSEOasis Network,ROSE,"$536,541,034.20",$0.1067,"5,027,383,223 ROSE *","$215,663,966.88",-0.11%,24.54%,26.99%,20220807
650,86.0,TWTTrust Wallet Token,TWT,"$485,615,480.69",$1.1655,"416,649,900 TWT *","$11,072,395.66",0.04%,-0.05%,26.45%,20220807
651,768.0,GHXGamerCoin,GHX,"$10,875,199.71",$0.02446,"444,587,501 GHX *","$10,561,261.44",-0.94%,-4.11%,25.56%,20220807
652,39.0,THETATheta Network,THETA,"$1,665,408,045.68",$1.6654,"1,000,000,000 THETA *","$105,179,734.51",-0.27%,7.32%,24.36%,20220807
653,396.0,KOKKOK,KOK,"$51,423,836.41",$0.4791,"107,333,422 KOK","$10,879,366.27",0.32%,7.08%,24.06%,20220807
654,271.0,PERPPerpetual Protocol,PERP,"$96,755,991.71",$1.0899,"88,775,000 PERP *","$12,923,341.74",-1.75%,-0.42%,24.04%,20220807
655,58.0,CHZChiliz,CHZ,"$906,843,409.48",$0.1511,"6,000,387,493 CHZ *","$143,323,692.80",-0.37%,3.70%,23.75%,20220807
656,285.0,MOVRMoonriver,MOVR,"$91,729,681.84",$18.28,"5,018,571 MOVR *","$62,684,390.28",-0.29%,-1.45%,22.94%,20220807
657,43.0,QNTQuant,QNT,"$1,523,646,117.00",$126.21,"12,072,738 QNT *","$78,063,587.22",-0.25%,4.64%,22.72%,20220807
658,380.0,TRBTellor,TRB,"$55,307,031.06",$32.47,"1,703,442 TRB","$18,670,253.57",0.57%,2.77%,21.73%,20220807
659,511.0,TORNTornado Cash,TORN,"$33,260,222.04",$30.24,"1,099,795 TORN *","$18,232,913.70",0.32%,7.46%,20.55%,20220807
660,106.0,BTCSTBitcoin Standard Hashrate Token,BTCST,"$361,324,683.95",$29.61,"12,201,404 BTCST *","$311,066,017.27",15.70%,30.84%,262.66%,20220731
661,130.0,PUNDIXPundi X (New),PUNDIX,"$262,738,631.13",$1.0164,"258,491,637 PUNDIX","$1,011,802,586.30",27.57%,138.27%,144.84%,20220731
662,441.0,WINGWing Finance,WING,"$39,554,694.71",$14.55,"2,718,316 WING *","$127,964,288.33",-4.61%,-10.73%,135.13%,20220731
663,30.0,FILFilecoin,FIL,"$2,432,673,188.85",$9.8379,"247,276,155 FIL","$1,936,604,100.93",-2.09%,22.25%,74.18%,20220731
664,101.0,OPOptimism,OP,"$372,360,954.36",$1.5862,"234,748,364 OP","$281,601,942.75",-1.05%,-11.32%,72.21%,20220731
665,384.0,AVATravala.com,AVA,"$54,794,763.80",$1.0631,"51,544,537 AVA *","$111,313,426.56",4.59%,55.03%,66.48%,20220731
666,88.0,ROSEOasis Network,ROSE,"$422,513,979.62",$0.08404,"5,027,383,223 ROSE *","$225,223,116.95",-0.34%,-0.98%,59.20%,20220731
667,287.0,FORTHAmpleforth Governance Token,FORTH,"$85,834,350.52",$5.6109,"15,297,897 FORTH *","$42,224,594.69",-3.77%,-3.44%,58.08%,20220731
668,93.0,YFIyearn.finance,YFI,"$398,920,404.51","$10,888.24","36,638 YFI *","$295,085,459.33",-1.07%,-7.09%,55.85%,20220731
669,19.0,ETCEthereum Classic,ETC,"$4,961,190,229.92",$36.45,"136,095,990 ETC","$1,983,357,332.48",-2.14%,-6.80%,42.38%,20220731
670,98.0,RVNRavencoin,RVN,"$389,150,762.33",$0.03716,"10,473,290,000 RVN","$50,242,433.18",0.51%,-11.26%,38.45%,20220731
671,488.0,WNXMWrapped NXM,WNXM,"$34,545,315.20",$20.60,"1,676,964 WNXM *","$37,323,001.07",3.75%,16.69%,38.03%,20220731
672,79.0,BTGBitcoin Gold,BTG,"$537,920,314.57",$30.71,"17,513,924 BTG","$75,274,138.92",-1.44%,-7.18%,37.16%,20220731
673,293.0,RADRadicle,RAD,"$83,827,099.34",$2.5924,"32,336,224 RAD *","$37,781,497.01",3.00%,7.73%,37.14%,20220731
674,32.0,ICPInternet Computer,ICP,"$2,244,869,853.80",$8.9904,"249,695,336 ICP *","$353,509,728.94",-0.10%,8.61%,35.89%,20220731
675,589.0,PORTOFC Porto Fan Token,PORTO,"$23,682,694.49",$3.0362,"7,800,000 PORTO *","$18,324,808.25",0.57%,-1.60%,35.75%,20220731
676,541.0,PSGParis Saint-Germain Fan Token,PSG,"$28,427,626.62",$9.1371,"3,111,216 PSG *","$12,534,892.73",-0.09%,-0.14%,32.32%,20220731
677,67.0,LDOLido DAO,LDO,"$674,586,219.52",$2.1556,"312,951,154 LDO *","$72,282,920.47",0.47%,-7.67%,30.76%,20220731
678,153.0,PEOPLEConstitutionDAO,PEOPLE,"$173,635,690.30",$0.03431,"5,060,137,335 PEOPLE","$141,424,526.20",1.98%,3.30%,30.54%,20220731
679,183.0,PROMProm,PROM,"$119,934,422.34",$7.2908,"16,450,000 PROM *","$17,740,972.00",-0.25%,-1.41%,29.83%,20220731
680,151.0,BONDBarnBridge,BOND,"$153,816,863.23",$21.69,"7,092,789 BOND *","$222,945,724.54",2.87%,5.50%,240.51%,20220724
681,509.0,XMONXMON,XMON,"$32,469,681.77","$21,720.05","1,495 XMON *","$180,286,484.61",-1.56%,-1.56%,111.55%,20220724
682,262.0,CULTCult DAO,CULT,"$97,294,662.09",$0.00002253,"4,318,690,730,920 CULT","$15,844,158.06",0.08%,16.13%,50.25%,20220724
683,109.0,ENSEthereum Name Service,ENS,"$266,447,266.86",$13.16,"20,244,862 ENS *","$127,267,086.44",2.47%,2.88%,40.51%,20220724
684,55.0,FTMFantom,FTM,"$911,508,370.51",$0.3582,"2,545,006,273 FTM *","$306,833,299.82",-0.38%,4.67%,40.33%,20220724
685,198.0,VTHOVeThor Token,VTHO,"$100,219,796.21",$0.002196,"45,630,180,356 VTHO","$45,405,813.78",3.59%,18.73%,38.56%,20220724
686,22.0,ETCEthereum Classic,ETC,"$3,481,668,543.89",$25.60,"135,981,879 ETC","$864,046,593.79",-0.41%,0.06%,33.47%,20220724
687,31.0,APEApeCoin,APE,"$1,981,269,593.93",$6.4563,"306,875,000 APE *","$414,896,428.90",-0.05%,-3.01%,29.88%,20220724
688,91.0,SNXSynthetix,SNX,"$394,923,712.77",$3.4389,"114,841,533 SNX *","$127,766,425.35",-0.78%,6.09%,29.01%,20220724
689,365.0,ORNOrion Protocol,ORN,"$56,216,801.07",$1.6464,"34,146,255 ORN *","$46,503,962.58",2.51%,30.39%,28.73%,20220724
690,62.0,CRVCurve DAO Token,CRV,"$740,861,471.23",$1.3787,"537,372,111 CRV *","$177,227,584.71",-0.24%,-1.33%,27.35%,20220724
691,90.0,BTGBitcoin Gold,BTG,"$392,173,216.99",$22.39,"17,513,924 BTG","$26,638,262.37",-0.30%,-2.37%,27.01%,20220724
692,324.0,YFIIDFI.Money,YFII,"$64,216,752.24","$1,663.82","38,596 YFII *","$388,734,233.37",-0.07%,-4.26%,26.41%,20220724
693,385.0,PONDMarlin,POND,"$52,489,209.27",$0.01344,"3,906,753,055 POND *","$15,687,759.99",-0.01%,-3.00%,25.99%,20220724
694,272.0,YGGYield Guild Games,YGG,"$90,998,773.01",$0.7888,"115,369,942 YGG *","$15,131,745.34",-0.49%,-4.60%,25.03%,20220724
695,546.0,MDTMeasurable Data Token,MDT,"$26,272,965.82",$0.03886,"676,157,013 MDT *","$68,400,972.48",0.65%,-15.68%,24.70%,20220724
696,25.0,NEARNEAR Protocol,NEAR,"$3,240,074,402.74",$4.3557,"743,871,204 NEAR *","$250,554,943.74",-0.19%,0.98%,23.83%,20220724
697,160.0,ACAAcala Token,ACA,"$135,938,932.79",$0.2914,"466,450,000 ACA *","$11,543,675.98",-0.72%,-0.85%,23.37%,20220724
698,46.0,EOSEOS,EOS,"$1,199,822,972.04",$1.2055,"995,317,844 EOS *","$340,840,144.07",-0.55%,3.38%,22.45%,20220724
699,56.0,RUNETHORChain,RUNE,"$870,138,969.18",$2.6313,"330,688,061 RUNE *","$123,484,926.37",-0.62%,0.30%,22.02%,20220724
700,261.0,TIMEChrono.tech,TIME,"$89,224,729.36",$125.65,"710,112 TIME *","$23,320,073.78",-4.57%,163.31%,183.42%,20220717
701,72.0,LDOLido DAO,LDO,"$508,672,901.87",$1.6254,"312,951,154 LDO *","$203,756,127.05",-4.13%,19.18%,153.75%,20220717
702,409.0,MITHMithril,MITH,"$40,095,763.47",$0.0401,"1,000,000,000 MITH *","$204,287,379.82",1.22%,95.89%,138.83%,20220717
703,395.0,BONDBarnBridge,BOND,"$44,701,191.84",$6.3687,"7,018,878 BOND *","$258,471,465.34",1.25%,-8.88%,120.23%,20220717
704,181.0,VGXVoyager Token,VGX,"$103,092,604.81",$0.3702,"278,482,214 VGX *","$21,912,894.11",-2.41%,-13.58%,110.01%,20220717
705,500.0,SOLVESOLVE,SOLVE,"$28,243,215.16",$0.06488,"435,324,963 SOLVE *","$34,097,031.86",9.04%,97.23%,84.51%,20220717
706,498.0,FIROFiro,FIRO,"$28,897,038.84",$2.5611,"11,283,048 FIRO","$39,286,868.13",-0.91%,-26.59%,79.33%,20220717
707,544.0,GTOGifto,GTO,"$25,885,021.93",$0.03361,"770,236,879 GTO *","$70,632,625.42",5.86%,42.50%,62.23%,20220717
708,797.0,MUSEMuse,MUSE,"$8,233,227.51",$16.19,"508,554 MUSE *","$10,288,068.43",10.43%,59.21%,37.48%,20220717
709,14.0,MATICPolygon,MATIC,"$6,029,225,312.88",$0.753,"8,006,803,853 MATIC *","$905,988,052.31",-0.81%,3.60%,31.81%,20220717
710,71.0,ARArweave,AR,"$515,100,559.58",$15.42,"33,394,701 AR *","$32,392,826.54",-2.35%,-3.09%,31.46%,20220717
711,200.0,PYRVulcan Forged PYR,PYR,"$91,687,984.26",$3.8367,"23,897,700 PYR *","$65,636,866.97",-4.11%,4.50%,29.84%,20220717
712,721.0,TCTTokenClub,TCT,"$11,117,239.52",$0.01359,"817,902,279 TCT *","$23,498,858.54",-1.56%,14.29%,27.96%,20220717
713,134.0,SCRTSecret,SCRT,"$194,444,445.93",$1.1908,"163,295,557 SCRT *","$29,150,397.87",-2.30%,7.40%,27.42%,20220717
714,25.0,ETCEthereum Classic,ETC,"$2,606,349,986.33",$19.18,"135,861,155 ETC","$1,175,526,482.03",-3.53%,11.30%,26.74%,20220717
715,569.0,FIDABonfida,FIDA,"$23,216,813.23",$0.519,"44,729,964 FIDA *","$123,340,735.10",-7.25%,-23.47%,23.62%,20220717
716,228.0,LOOKSLooksRare,LOOKS,"$186,109,136.44",$0.3964,"469,539,052 LOOKS *","$14,394,746.55",-4.42%,-3.16%,23.28%,20220717
717,370.0,FLMFlamingo,FLM,"$49,673,407.17",$0.1591,"312,284,062 FLM *","$13,148,966.85",-0.99%,-7.56%,22.45%,20220717
718,93.0,TFUELTheta Fuel,TFUEL,"$325,726,964.60",$0.06144,"5,301,214,400 TFUEL *","$50,932,108.70",3.36%,17.50%,20.07%,20220717
719,45.0,QNTQuant,QNT,"$1,190,979,085.59",$98.65,"12,072,738 QNT *","$61,627,356.43",-2.11%,-3.81%,19.68%,20220717
720,329.0,BURGERBurgerCities,BURGER,"$58,689,392.80",$2.8456,"20,624,916 BURGER *","$208,275,005.39",2.20%,6.81%,203.15%,20220710
721,570.0,VIDTVIDT Datalink,VIDT,"$21,531,334.67",$0.4356,"49,428,303 VIDT *","$39,719,311.88",-1.25%,-11.76%,130.47%,20220710
722,157.0,BTCSTBitcoin Standard Hashrate Token,BTCST,"$134,567,952.19",$11.03,"12,201,404 BTCST *","$75,853,940.17",-2.12%,16.64%,102.99%,20220710
723,694.0,INVInverse Finance,INV,"$12,784,314.85",$136.40,"93,726 INV *","$16,832,632.88",1.84%,57.29%,63.29%,20220710
724,48.0,QNTQuant,QNT,"$995,130,673.90",$82.43,"12,072,738 QNT *","$97,219,674.57",3.15%,-3.35%,48.14%,20220710
725,349.0,MBLMovieBloc,MBL,"$54,315,468.35",$0.003764,"14,429,101,268 MBL *","$30,079,575.26",-0.12%,-0.78%,40.12%,20220710
726,260.0,KOKKOK,KOK,"$88,222,572.81",$0.8219,"107,333,422 KOK","$10,284,454.07",-1.43%,-10.12%,39.36%,20220710
727,538.0,TRBTellor,TRB,"$24,918,561.68",$14.63,"1,703,442 TRB","$20,809,565.70",0.53%,-10.60%,37.93%,20220710
728,315.0,AERGOAergo,AERGO,"$64,303,871.36",$0.1578,"407,500,000 AERGO *","$213,679,699.63",-3.73%,7.71%,35.92%,20220710
729,45.0,AAVEAave,AAVE,"$1,081,374,621.55",$77.71,"13,915,774 AAVE *","$336,003,096.94",1.61%,-5.12%,34.87%,20220710
730,164.0,ELFaelf,ELF,"$122,677,338.49",$0.2253,"544,480,200 ELF *","$32,125,620.00",3.51%,8.15%,34.50%,20220710
731,159.0,DYDXdYdX,DYDX,"$134,283,369.34",$2.0480,"65,569,295 DYDX *","$68,173,771.62",0.33%,-3.86%,31.39%,20220710
732,103.0,ONEHarmony,ONE,"$274,899,251.38",$0.02235,"12,300,148,885 ONE *","$98,806,767.93",-0.57%,-3.91%,31.37%,20220710
733,556.0,KEYSelfKey,KEY,"$22,703,348.92",$0.00443,"5,124,969,446 KEY *","$25,482,633.93",-1.19%,-4.18%,31.08%,20220710
734,147.0,SUSHISushiSwap,SUSHI,"$166,501,321.34",$1.3085,"127,244,443 SUSHI *","$122,149,056.89",1.66%,5.32%,28.78%,20220710
735,18.0,UNIUniswap,UNI,"$4,597,210,256.57",$6.2621,"734,135,451 UNI *","$166,707,017.67",-0.96%,-3.27%,27.43%,20220710
736,110.0,SRMSerum,SRM,"$257,796,429.67",$0.9793,"263,244,669 SRM *","$138,042,193.57",-0.25%,-2.06%,27.00%,20220710
737,619.0,OOKIOoki Protocol,OOKI,"$17,265,128.51",$0.005167,"3,341,351,880 OOKI","$26,160,599.52",2.22%,13.58%,26.67%,20220710
738,130.0,LDOLido DAO,LDO,"$200,459,189.50",$0.6405,"312,951,154 LDO *","$10,068,658.34",0.21%,-6.15%,26.40%,20220710
739,125.0,ZENHorizen,ZEN,"$213,822,675.41",$16.99,"12,586,488 ZEN","$20,852,709.21",-0.52%,0.75%,24.19%,20220710
740,58.0,USTCTerraClassicUSD,USTC,"$672,734,752.85",$0.0656,"10,254,324,384 USTC *","$80,395,876.70",3.08%,15.88%,183.02%,20220703
741,210.0,LUNCTerra Classic,LUNC,"$854,432,168.23",$0.0001303,"6,557,327,937,961 LUNC *","$190,445,948.27",1.38%,5.40%,97.81%,20220703
742,183.0,NMRNumeraire,NMR,"$101,157,216.48",$17.18,"5,888,504 NMR *","$58,934,526.16",-1.09%,-5.38%,93.79%,20220703
743,166.0,STRAXStratis,STRAX,"$114,627,918.71",$0.8274,"138,541,347 STRAX *","$33,311,461.27",0.61%,-11.29%,71.97%,20220703
744,577.0,BURGERBurgerCities,BURGER,"$19,359,561.36",$0.9386,"20,624,916 BURGER *","$48,201,923.25",-0.79%,-9.57%,49.06%,20220703
745,154.0,REQRequest,REQ,"$132,095,191.55",$0.1321,"999,846,320 REQ *","$63,339,461.38",-0.02%,27.48%,45.35%,20220703
746,257.0,RLCiExec RLC,RLC,"$85,926,409.19",$1.0608,"80,999,785 RLC *","$18,553,417.34",-1.84%,-7.15%,45.22%,20220703
747,200.0,PROMPrometeus,PROM,"$86,787,705.91",$5.2758,"16,450,000 PROM *","$39,902,581.82",-2.11%,6.38%,42.56%,20220703
748,524.0,UNFIUnifi Protocol DAO,UNFI,"$25,160,011.84",$5.7242,"4,395,405 UNFI *","$79,946,277.87",0.14%,-6.77%,23.26%,20220703
749,194.0,ELFaelf,ELF,"$91,207,560.40",$0.1675,"544,480,200 ELF *","$43,427,063.16",0.47%,6.92%,18.60%,20220703
750,83.0,ARArweave,AR,"$388,599,710.68",$11.64,"33,394,701 AR *","$29,149,035.69",3.80%,14.44%,18.52%,20220703
751,456.0,KMDKomodo,KMD,"$30,676,134.82",$0.2315,"132,524,958 KMD","$36,558,583.87",-2.12%,23.95%,17.79%,20220703
752,124.0,CEEKCEEK VR,CEEK,"$203,519,687.99",$0.2532,"803,717,779 CEEK *","$42,800,824.11",0.41%,14.20%,16.16%,20220703
753,512.0,WNXMWrapped NXM,WNXM,"$26,357,877.70",$15.72,"1,676,964 WNXM *","$46,351,485.94",0.04%,33.33%,13.70%,20220703
754,116.0,CELCelsius,CEL,"$215,865,448.03",$0.9037,"238,863,520 CEL *","$29,944,802.85",0.58%,25.24%,12.52%,20220703
755,181.0,DYDXdYdX,DYDX,"$102,198,299.10",$1.5586,"65,569,295 DYDX *","$62,411,840.49",1.09%,8.67%,12.50%,20220703
756,291.0,API3API3,API3,"$67,768,923.93",$1.8362,"36,907,810 API3 *","$10,622,642.47",1.31%,3.23%,12.46%,20220703
757,161.0,OGNOrigin Protocol,OGN,"$119,923,497.77",$0.3086,"388,570,733 OGN *","$81,653,168.87",5.65%,13.87%,12.30%,20220703
758,351.0,FORTHAmpleforth Governance Token,FORTH,"$51,700,470.30",$3.3796,"15,297,897 FORTH *","$53,727,724.52",-0.45%,-13.73%,11.40%,20220703
759,120.0,IMXImmutable X,IMX,"$210,893,186.15",$0.8963,"235,284,001 IMX *","$33,403,643.73",-0.05%,0.71%,9.66%,20220703
760,118.0,USTCTerraClassicUSD,USTC,"$237,702,686.31",$0.02318,"10,254,319,402 USTC *","$32,407,771.57",1.75%,138.05%,185.93%,20220626
761,377.0,YFIIDFI.Money,YFII,"$46,701,128.72","$1,210.00","38,596 YFII *","$309,510,443.50",-0.35%,-13.75%,170.01%,20220626
762,274.0,YGGYield Guild Games,YGG,"$79,236,100.83",$0.6868,"115,369,942 YGG *","$93,846,862.86",-2.62%,0.34%,86.00%,20220626
763,142.0,CEEKCEEK VR,CEEK,"$174,121,488.01",$0.218,"798,716,779 CEEK *","$75,774,737.06",-1.28%,23.40%,79.22%,20220626
764,89.0,COMPCompound,COMP,"$362,669,293.44",$50.68,"7,156,517 COMP *","$108,898,571.09",-0.06%,-7.96%,58.51%,20220626
765,93.0,STORJStorj,STORJ,"$330,358,142.22",$0.8308,"397,621,912 STORJ *","$71,896,644.73",0.46%,-9.07%,57.03%,20220626
766,18.0,MATICPolygon,MATIC,"$4,486,627,307.06",$0.5607,"8,001,489,375 MATIC *","$450,317,651.06",-2.15%,-6.62%,46.36%,20220626
767,130.0,ELONDogelon Mars,ELON,"$202,837,827.80",$0.00000037,"553,219,805,556,495 ELON *","$10,298,212.06",-2.34%,-10.43%,43.17%,20220626
768,363.0,ARPAARPA Chain,ARPA,"$49,719,589.28",$0.04,"1,242,888,889 ARPA *","$24,476,421.17",-0.93%,-2.51%,42.34%,20220626
769,189.0,SPELLSpell Token,SPELL,"$98,948,227.67",$0.001052,"94,023,424,834 SPELL *","$157,390,560.86",0.24%,24.61%,41.08%,20220626
770,491.0,AGLDAdventure Gold,AGLD,"$29,364,832.60",$0.4185,"70,170,001 AGLD","$13,651,839.34",-1.58%,-7.22%,40.67%,20220626
771,34.0,SANDThe Sandbox,SAND,"$1,479,771,277.37",$1.1757,"1,258,626,081 SAND *","$535,120,883.63",-1.78%,-8.06%,37.46%,20220626
772,640.0,AUTOAuto,AUTO,"$15,408,320.27",$290.71,"53,003 AUTO *","$17,298,848.48",-1.09%,-4.95%,37.39%,20220626
773,116.0,YFIyearn.finance,YFI,"$236,694,091.63","$6,460.39","36,638 YFI *","$68,098,439.47",-1.31%,-8.43%,36.50%,20220626
